500.0,635.0,526.0,500.0,365.0,465.0,500.0,630.0,527.0,500.0,376.0,479.0
500.0,635.0,522.0,500.0,376.0,469.0,500.0,613.0,510.0,500.0,395.0,491.0
500.0,643.0,538.0,500.0,371.0,447.0,500.0,590.0,512.0,500.0,420.0,495.0
500.0,642.0,538.0,500.0,374.0,447.0,500.0,580.0,505.0,500.0,435.0,503.0
500.0,633.0,534.0,500.0,390.0,445.0,500.0,581.0,510.0,500.0,439.0,501.0
500.0,619.0,532.0,500.0,407.0,449.0,500.0,581.0,521.0,500.0,440.0,492.0
500.0,609.0,527.0,500.0,421.0,450.0,500.0,581.0,527.0,500.0,448.0,489.0
500.0,609.0,530.0,500.0,425.0,451.0,500.0,575.0,527.0,500.0,462.0,495.0
500.0,609.0,533.0,500.0,425.0,445.0,500.0,561.0,513.0,500.0,477.0,508.0
500.0,609.0,537.0,500.0,425.0,442.0,500.0,556.0,506.0,500.0,490.0,517.0
500.0,599.0,534.0,500.0,430.0,442.0,500.0,549.0,499.0,500.0,493.0,519.0
500.0,586.0,532.0,500.0,450.0,450.0,500.0,551.0,505.0,500.0,491.0,517.0
500.0,572.0,526.0,500.0,464.0,458.0,500.0,551.0,510.0,500.0,489.0,508.0
500.0,565.0,526.0,500.0,476.0,464.0,500.0,549.0,510.0,500.0,493.0,511.0
500.0,565.0,527.0,500.0,473.0,463.0,500.0,539.0,505.0,500.0,501.0,517.0
500.0,565.0,532.0,500.0,471.0,458.0,500.0,533.0,494.0,500.0,501.0,525.0
500.0,559.0,532.0,500.0,472.0,456.0,500.0,528.0,489.0,500.0,501.0,525.0
500.0,548.0,527.0,500.0,479.0,461.0,500.0,527.0,490.0,500.0,501.0,519.0
500.0,535.0,521.0,500.0,493.0,469.0,500.0,532.0,499.0,500.0,498.0,511.0
500.0,530.0,516.0,500.0,495.0,471.0,500.0,531.0,499.0,500.0,498.0,508.0
500.0,530.0,518.0,500.0,496.0,470.0,500.0,522.0,497.0,500.0,501.0,511.0
500.0,529.0,519.0,500.0,495.0,466.0,500.0,514.0,489.0,500.0,501.0,517.0
500.0,530.0,521.0,500.0,491.0,463.0,500.0,513.0,483.0,500.0,505.0,519.0
500.0,522.0,519.0,500.0,494.0,470.0,500.0,514.0,483.0,500.0,501.0,517.0
500.0,516.0,513.0,500.0,495.0,472.0,500.0,515.0,487.0,500.0,498.0,510.0
500.0,509.0,506.0,500.0,500.0,480.0,500.0,517.0,494.0,500.0,496.0,506.0
500.0,511.0,506.0,500.0,499.0,479.0,500.0,514.0,492.0,500.0,500.0,504.0
500.0,512.0,508.0,500.0,497.0,472.0,500.0,511.0,488.0,500.0,503.0,508.0
500.0,518.0,510.0,500.0,495.0,466.0,500.0,510.0,480.0,500.0,506.0,514.0
500.0,516.0,510.0,500.0,495.0,466.0,500.0,512.0,480.0,500.0,504.0,513.0
500.0,512.0,506.0,500.0,496.0,470.0,500.0,513.0,486.0,500.0,501.0,508.0
500.0,507.0,499.0,500.0,499.0,475.0,500.0,514.0,490.0,500.0,501.0,506.0
500.0,506.0,496.0,500.0,499.0,476.0,500.0,515.0,494.0,500.0,501.0,498.0
500.0,511.0,498.0,500.0,496.0,472.0,500.0,513.0,491.0,500.0,502.0,503.0
500.0,512.0,500.0,500.0,495.0,469.0,500.0,510.0,487.0,500.0,505.0,508.0
500.0,516.0,501.0,500.0,493.0,465.0,500.0,510.0,480.0,500.0,505.0,513.0
500.0,513.0,498.0,500.0,495.0,469.0,500.0,513.0,483.0,500.0,501.0,509.0
500.0,512.0,490.0,500.0,498.0,473.0,500.0,515.0,489.0,500.0,501.0,504.0
500.0,506.0,488.0,500.0,500.0,478.0,500.0,517.0,494.0,500.0,498.0,498.0
500.0,509.0,487.0,500.0,498.0,477.0,500.0,511.0,493.0,500.0,501.0,502.0
500.0,512.0,489.0,500.0,496.0,473.0,500.0,510.0,488.0,500.0,503.0,506.0
500.0,516.0,493.0,500.0,495.0,468.0,500.0,510.0,481.0,500.0,507.0,512.0
500.0,515.0,492.0,500.0,495.0,468.0,500.0,511.0,481.0,500.0,505.0,511.0
500.0,512.0,489.0,500.0,496.0,471.0,500.0,513.0,488.0,500.0,501.0,506.0
500.0,508.0,484.0,500.0,500.0,476.0,500.0,515.0,491.0,500.0,501.0,498.0
500.0,509.0,483.0,500.0,500.0,476.0,500.0,514.0,495.0,500.0,501.0,498.0
500.0,511.0,486.0,500.0,496.0,473.0,500.0,512.0,491.0,500.0,503.0,503.0
500.0,514.0,489.0,500.0,495.0,469.0,500.0,510.0,486.0,500.0,506.0,510.0
500.0,515.0,489.0,500.0,493.0,466.0,500.0,510.0,480.0,500.0,505.0,511.0
500.0,512.0,484.0,500.0,495.0,471.0,500.0,513.0,485.0,500.0,501.0,507.0
500.0,508.0,479.0,500.0,498.0,476.0,500.0,514.0,489.0,500.0,501.0,503.0
500.0,507.0,478.0,500.0,500.0,477.0,500.0,516.0,494.0,500.0,498.0,498.0
500.0,511.0,478.0,500.0,498.0,476.0,500.0,513.0,493.0,500.0,500.0,501.0
500.0,511.0,481.0,500.0,496.0,471.0,500.0,510.0,488.0,500.0,501.0,507.0
500.0,516.0,486.0,500.0,493.0,466.0,500.0,510.0,481.0,500.0,505.0,512.0
500.0,513.0,484.0,500.0,495.0,466.0,500.0,513.0,480.0,500.0,504.0,511.0
500.0,512.0,479.0,500.0,498.0,471.0,500.0,515.0,489.0,500.0,501.0,506.0
500.0,506.0,478.0,500.0,500.0,474.0,500.0,516.0,491.0,500.0,500.0,499.0
500.0,506.0,478.0,500.0,499.0,475.0,500.0,515.0,494.0,500.0,501.0,498.0
500.0,512.0,480.0,500.0,496.0,471.0,500.0,512.0,488.0,500.0,504.0,506.0
500.0,512.0,484.0,500.0,495.0,467.0,500.0,510.0,483.0,500.0,506.0,510.0
500.0,515.0,484.0,500.0,493.0,464.0,500.0,510.0,478.0,500.0,505.0,512.0
500.0,511.0,480.0,500.0,495.0,469.0,500.0,513.0,483.0,500.0,501.0,508.0
500.0,510.0,477.0,500.0,498.0,474.0,500.0,515.0,487.0,500.0,501.0,503.0
500.0,503.0,473.0,500.0,500.0,477.0,500.0,515.0,492.0,500.0,499.0,498.0
500.0,509.0,475.0,500.0,497.0,475.0,500.0,513.0,491.0,500.0,501.0,503.0
500.0,512.0,478.0,500.0,496.0,470.0,500.0,510.0,486.0,500.0,504.0,508.0
500.0,514.0,483.0,500.0,493.0,466.0,500.0,510.0,479.0,500.0,506.0,511.0
500.0,513.0,480.0,500.0,495.0,469.0,500.0,513.0,479.0,500.0,502.0,511.0
500.0,512.0,478.0,500.0,498.0,472.0,500.0,515.0,487.0,500.0,501.0,506.0
500.0,508.0,474.0,500.0,500.0,477.0,500.0,516.0,491.0,500.0,496.0,500.0
500.0,510.0,474.0,500.0,499.0,477.0,500.0,513.0,491.0,500.0,498.0,500.0
500.0,512.0,476.0,500.0,497.0,472.0,500.0,511.0,487.0,500.0,501.0,507.0
500.0,516.0,481.0,500.0,495.0,466.0,500.0,510.0,479.0,500.0,506.0,511.0
500.0,516.0,481.0,500.0,495.0,466.0,500.0,510.0,478.0,500.0,505.0,513.0
500.0,511.0,478.0,500.0,496.0,471.0,500.0,514.0,483.0,500.0,501.0,508.0
500.0,508.0,474.0,500.0,499.0,475.0,500.0,515.0,487.0,500.0,501.0,503.0
500.0,506.0,472.0,500.0,499.0,477.0,500.0,514.0,487.0,500.0,498.0,498.0
500.0,511.0,474.0,500.0,497.0,476.0,500.0,514.0,486.0,500.0,501.0,503.0
500.0,512.0,477.0,500.0,495.0,470.0,500.0,510.0,480.0,500.0,504.0,507.0
500.0,516.0,480.0,500.0,494.0,466.0,500.0,508.0,474.0,500.0,504.0,512.0
500.0,513.0,478.0,500.0,495.0,468.0,500.0,513.0,474.0,500.0,501.0,512.0
500.0,511.0,472.0,500.0,499.0,473.0,500.0,515.0,483.0,500.0,501.0,508.0
500.0,507.0,470.0,500.0,500.0,475.0,500.0,517.0,486.0,500.0,496.0,503.0
500.0,511.0,471.0,500.0,499.0,475.0,500.0,514.0,486.0,500.0,498.0,503.0
500.0,512.0,475.0,500.0,496.0,471.0,500.0,512.0,481.0,500.0,501.0,508.0
500.0,516.0,478.0,500.0,495.0,466.0,500.0,510.0,473.0,500.0,505.0,513.0
500.0,516.0,478.0,500.0,495.0,466.0,500.0,512.0,472.0,500.0,504.0,513.0
500.0,511.0,475.0,500.0,496.0,470.0,500.0,514.0,478.0,500.0,501.0,508.0
500.0,508.0,471.0,500.0,499.0,476.0,500.0,515.0,481.0,500.0,501.0,503.0
500.0,508.0,471.0,500.0,499.0,475.0,500.0,515.0,487.0,500.0,501.0,499.0
500.0,512.0,474.0,500.0,498.0,472.0,500.0,512.0,480.0,500.0,502.0,503.0
500.0,512.0,477.0,500.0,495.0,469.0,500.0,510.0,478.0,500.0,505.0,508.0
500.0,518.0,479.0,500.0,495.0,466.0,500.0,510.0,467.0,500.0,505.0,513.0
500.0,513.0,477.0,500.0,495.0,467.0,500.0,514.0,470.0,500.0,501.0,509.0
500.0,512.0,470.0,500.0,499.0,474.0,500.0,515.0,479.0,500.0,501.0,506.0
500.0,506.0,469.0,500.0,499.0,475.0,500.0,517.0,483.0,500.0,498.0,499.0
500.0,509.0,469.0,500.0,499.0,474.0,500.0,513.0,482.0,500.0,501.0,503.0
500.0,511.0,472.0,500.0,496.0,470.0,500.0,510.0,478.0,500.0,504.0,509.0
500.0,516.0,477.0,500.0,495.0,466.0,500.0,510.0,471.0,500.0,506.0,511.0
500.0,514.0,476.0,500.0,496.0,466.0,500.0,512.0,470.0,500.0,504.0,513.0
500.0,511.0,471.0,500.0,496.0,470.0,500.0,515.0,477.0,500.0,501.0,507.0
500.0,506.0,469.0,500.0,500.0,475.0,500.0,515.0,480.0,500.0,501.0,503.0
500.0,506.0,467.0,500.0,499.0,476.0,500.0,515.0,486.0,500.0,501.0,504.0
500.0,512.0,468.0,500.0,496.0,472.0,500.0,513.0,480.0,500.0,501.0,507.0
500.0,512.0,474.0,500.0,495.0,469.0,500.0,508.0,474.0,500.0,504.0,511.0
500.0,516.0,473.0,500.0,495.0,465.0,500.0,510.0,467.0,500.0,504.0,514.0
500.0,513.0,470.0,500.0,495.0,469.0,500.0,513.0,470.0,500.0,501.0,511.0
500.0,510.0,465.0,500.0,498.0,473.0,500.0,515.0,475.0,500.0,501.0,506.0
500.0,506.0,462.0,500.0,500.0,476.0,500.0,514.0,480.0,500.0,498.0,504.0
500.0,509.0,462.0,500.0,499.0,475.0,500.0,513.0,478.0,500.0,501.0,503.0
500.0,511.0,466.0,500.0,496.0,471.0,500.0,510.0,472.0,500.0,501.0,510.0
500.0,516.0,469.0,500.0,495.0,466.0,500.0,510.0,465.0,500.0,506.0,513.0
500.0,514.0,469.0,500.0,495.0,466.0,500.0,513.0,465.0,500.0,504.0,513.0
500.0,511.0,462.0,500.0,497.0,471.0,500.0,515.0,471.0,500.0,501.0,507.0
500.0,508.0,461.0,500.0,499.0,475.0,500.0,516.0,475.0,500.0,501.0,503.0
500.0,509.0,459.0,500.0,499.0,475.0,500.0,515.0,475.0,500.0,501.0,503.0
500.0,511.0,462.0,500.0,495.0,472.0,500.0,513.0,471.0,500.0,501.0,507.0
500.0,515.0,467.0,500.0,495.0,466.0,500.0,510.0,465.0,500.0,507.0,511.0
500.0,516.0,468.0,500.0,493.0,466.0,500.0,510.0,458.0,500.0,506.0,514.0
500.0,513.0,462.0,500.0,495.0,470.0,500.0,514.0,458.0,500.0,501.0,509.0
500.0,509.0,456.0,500.0,499.0,475.0,500.0,515.0,464.0,500.0,501.0,504.0
500.0,510.0,454.0,500.0,499.0,476.0,500.0,515.0,468.0,500.0,498.0,500.0
500.0,511.0,455.0,500.0,498.0,474.0,500.0,513.0,467.0,500.0,501.0,503.0
500.0,513.0,457.0,500.0,495.0,469.0,500.0,510.0,461.0,500.0,502.0,509.0
500.0,518.0,461.0,500.0,493.0,465.0,500.0,510.0,454.0,500.0,505.0,511.0
500.0,516.0,458.0,500.0,495.0,467.0,500.0,513.0,454.0,500.0,501.0,511.0
500.0,512.0,452.0,500.0,496.0,472.0,500.0,515.0,460.0,500.0,501.0,506.0
500.0,508.0,449.0,500.0,500.0,475.0,500.0,516.0,465.0,500.0,496.0,500.0
500.0,508.0,448.0,500.0,499.0,476.0,500.0,514.0,465.0,500.0,499.0,500.0
500.0,511.0,452.0,500.0,498.0,471.0,500.0,514.0,461.0,500.0,501.0,507.0
500.0,514.0,456.0,500.0,495.0,464.0,500.0,510.0,453.0,500.0,505.0,511.0
500.0,515.0,456.0,500.0,495.0,464.0,500.0,511.0,449.0,500.0,504.0,513.0
500.0,513.0,452.0,500.0,497.0,470.0,500.0,514.0,453.0,500.0,501.0,508.0
500.0,508.0,446.0,500.0,499.0,474.0,500.0,515.0,456.0,500.0,501.0,503.0
500.0,508.0,445.0,500.0,500.0,476.0,500.0,516.0,457.0,500.0,499.0,498.0
500.0,510.0,446.0,500.0,496.0,473.0,500.0,512.0,456.0,500.0,501.0,503.0
500.0,513.0,449.0,500.0,493.0,470.0,500.0,510.0,449.0,500.0,504.0,508.0
500.0,518.0,451.0,500.0,493.0,464.0,500.0,510.0,443.0,500.0,505.0,513.0
500.0,515.0,446.0,500.0,495.0,469.0,500.0,513.0,443.0,500.0,501.0,511.0
500.0,510.0,440.0,500.0,497.0,473.0,500.0,515.0,449.0,500.0,500.0,506.0
500.0,509.0,436.0,500.0,500.0,477.0,500.0,516.0,455.0,500.0,498.0,501.0
500.0,511.0,436.0,500.0,499.0,477.0,500.0,513.0,455.0,500.0,501.0,500.0
500.0,512.0,438.0,500.0,497.0,472.0,500.0,511.0,449.0,500.0,503.0,507.0
500.0,518.0,443.0,500.0,495.0,467.0,500.0,510.0,440.0,500.0,506.0,511.0
500.0,518.0,442.0,500.0,495.0,466.0,500.0,510.0,437.0,500.0,504.0,511.0
500.0,513.0,438.0,500.0,495.0,471.0,500.0,513.0,439.0,500.0,501.0,507.0
500.0,509.0,433.0,500.0,499.0,475.0,500.0,515.0,444.0,500.0,501.0,499.0
500.0,510.0,432.0,500.0,499.0,475.0,500.0,515.0,444.0,500.0,501.0,498.0
